Iso_1_1,Gene_1
Iso_3_729,Gene_2243
Iso_3_730,Gene_2244
Iso_3_731,Gene_2244
Iso_3_732,Gene_2244
Iso_3_733,Gene_2245
Iso_3_734,Gene_2245
Iso_3_735,Gene_2245
Iso_3_736,Gene_2246
Iso_3_737,Gene_2246
Iso_3_738,Gene_2246
Iso_3_739,Gene_2247
Iso_3_740,Gene_2247
Iso_3_741,Gene_2247
Iso_3_742,Gene_2248
Iso_3_743,Gene_2248
Iso_3_744,Gene_2248
Iso_3_745,Gene_2249
Iso_3_746,Gene_2249
Iso_3_747,Gene_2249
Iso_3_748,Gene_2250
Iso_3_749,Gene_2250
Iso_3_750,Gene_2250
Iso_3_751,Gene_2251
Iso_3_752,Gene_2251
Iso_3_753,Gene_2251
Iso_3_754,Gene_2252
Iso_3_755,Gene_2252
Iso_3_756,Gene_2252
Iso_3_757,Gene_2253
Iso_3_758,Gene_2253
Iso_3_759,Gene_2253
Iso_3_760,Gene_2254
Iso_3_761,Gene_2254
Iso_3_762,Gene_2254
Iso_3_763,Gene_2255
Iso_3_764,Gene_2255
Iso_3_765,Gene_2255
Iso_3_766,Gene_2256
Iso_3_767,Gene_2256
Iso_3_768,Gene_2256
Iso_3_769,Gene_2257
Iso_3_770,Gene_2257
Iso_3_771,Gene_2257
Iso_3_772,Gene_2258
Iso_3_773,Gene_2258
Iso_3_774,Gene_2258
Iso_3_775,Gene_2259
Iso_3_776,Gene_2259
Iso_3_777,Gene_2259
Iso_3_778,Gene_2260
Iso_3_779,Gene_2260
Iso_3_780,Gene_2260
Iso_3_781,Gene_2261
Iso_3_782,Gene_2261
Iso_3_783,Gene_2261
Iso_3_784,Gene_2262
Iso_3_785,Gene_2262
Iso_3_786,Gene_2262
Iso_3_787,Gene_2263
Iso_3_788,Gene_2263
Iso_3_789,Gene_2263
Iso_3_790,Gene_2264
Iso_3_791,Gene_2264
Iso_3_792,Gene_2264
Iso_3_793,Gene_2265
Iso_3_794,Gene_2265
Iso_3_795,Gene_2265
Iso_3_796,Gene_2266
Iso_3_797,Gene_2266
Iso_3_798,Gene_2266
Iso_3_799,Gene_2267
Iso_3_800,Gene_2267
Iso_3_801,Gene_2267
Iso_3_802,Gene_2268
Iso_3_803,Gene_2268
Iso_3_804,Gene_2268
Iso_3_805,Gene_2269
Iso_3_806,Gene_2269
Iso_3_807,Gene_2269
Iso_3_808,Gene_2270
Iso_3_809,Gene_2270
Iso_3_810,Gene_2270
Iso_3_811,Gene_2271
Iso_3_812,Gene_2271
Iso_3_813,Gene_2271
Iso_3_814,Gene_2272
Iso_3_815,Gene_2272
Iso_3_816,Gene_2272
Iso_3_817,Gene_2273
Iso_3_818,Gene_2273
Iso_3_819,Gene_2273
Iso_3_820,Gene_2274
Iso_3_821,Gene_2274
Iso_3_822,Gene_2274
Iso_3_823,Gene_2275
Iso_3_824,Gene_2275
Iso_3_825,Gene_2275
Iso_3_826,Gene_2276
Iso_3_827,Gene_2276
Iso_3_828,Gene_2276
Iso_3_829,Gene_2277
Iso_3_830,Gene_2277
Iso_3_831,Gene_2277
Iso_3_832,Gene_2278
Iso_3_833,Gene_2278
Iso_3_834,Gene_2278
Iso_3_835,Gene_2279
Iso_3_836,Gene_2279
Iso_3_837,Gene_2279
Iso_3_838,Gene_2280
Iso_3_839,Gene_2280
Iso_3_840,Gene_2280
Iso_3_841,Gene_2281
Iso_3_842,Gene_2281
Iso_3_843,Gene_2281
Iso_3_844,Gene_2282
Iso_3_845,Gene_2282
Iso_3_846,Gene_2282
Iso_3_847,Gene_2283
Iso_3_848,Gene_2283
Iso_3_849,Gene_2283
Iso_3_850,Gene_2284
Iso_3_851,Gene_2284
Iso_3_852,Gene_2284
Iso_3_853,Gene_2285
Iso_3_854,Gene_2285
Iso_3_855,Gene_2285
Iso_3_856,Gene_2286
Iso_3_857,Gene_2286
Iso_3_858,Gene_2286
Iso_3_859,Gene_2287
Iso_3_860,Gene_2287
Iso_3_861,Gene_2287
Iso_3_862,Gene_2288
Iso_3_863,Gene_2288
Iso_3_864,Gene_2288
Iso_3_865,Gene_2289
Iso_3_866,Gene_2289
Iso_3_867,Gene_2289
Iso_3_868,Gene_2290
Iso_3_869,Gene_2290
Iso_3_870,Gene_2290
Iso_3_871,Gene_2291
Iso_3_872,Gene_2291
Iso_3_873,Gene_2291
Iso_3_874,Gene_2292
Iso_3_875,Gene_2292
Iso_3_876,Gene_2292
Iso_3_877,Gene_2293
Iso_3_878,Gene_2293
Iso_3_879,Gene_2293
Iso_3_880,Gene_2294
Iso_3_881,Gene_2294
Iso_3_882,Gene_2294
Iso_3_883,Gene_2295
Iso_3_884,Gene_2295
Iso_3_885,Gene_2295
Iso_3_886,Gene_2296
Iso_3_887,Gene_2296
Iso_3_888,Gene_2296
Iso_3_889,Gene_2297
Iso_3_890,Gene_2297
Iso_3_891,Gene_2297
Iso_3_892,Gene_2298
Iso_3_893,Gene_2298
Iso_3_894,Gene_2298
Iso_3_895,Gene_2299
Iso_3_896,Gene_2299
Iso_3_897,Gene_2299
Iso_3_898,Gene_2300
Iso_3_899,Gene_2300
Iso_3_900,Gene_2300
Iso_3_901,Gene_2301
Iso_3_902,Gene_2301
Iso_3_903,Gene_2301
Iso_3_904,Gene_2302
Iso_3_905,Gene_2302
Iso_3_906,Gene_2302
Iso_3_907,Gene_2303
Iso_3_908,Gene_2303
Iso_3_909,Gene_2303
Iso_3_910,Gene_2304
Iso_3_911,Gene_2304
Iso_3_912,Gene_2304
Iso_3_913,Gene_2305
Iso_3_914,Gene_2305
Iso_3_915,Gene_2305
Iso_3_916,Gene_2306
Iso_3_917,Gene_2306
Iso_3_918,Gene_2306
Iso_3_919,Gene_2307
Iso_3_920,Gene_2307
Iso_3_921,Gene_2307
Iso_3_922,Gene_2308
Iso_3_923,Gene_2308
Iso_3_924,Gene_2308
Iso_3_925,Gene_2309
Iso_3_926,Gene_2309
Iso_3_927,Gene_2309
Iso_3_928,Gene_2310
Iso_3_929,Gene_2310
Iso_3_930,Gene_2310
Iso_3_931,Gene_2311
Iso_3_932,Gene_2311
Iso_3_933,Gene_2311
Iso_3_934,Gene_2312
Iso_3_935,Gene_2312
Iso_3_936,Gene_2312
Iso_3_937,Gene_2313
Iso_3_938,Gene_2313
Iso_3_939,Gene_2313
Iso_3_940,Gene_2314
Iso_3_941,Gene_2314
Iso_3_942,Gene_2314
Iso_3_943,Gene_2315
Iso_3_944,Gene_2315
Iso_3_945,Gene_2315
Iso_3_946,Gene_2316
Iso_3_947,Gene_2316
Iso_3_948,Gene_2316
Iso_3_949,Gene_2317
Iso_3_950,Gene_2317
Iso_3_951,Gene_2317
Iso_3_952,Gene_2318
Iso_3_953,Gene_2318
Iso_3_954,Gene_2318
Iso_3_955,Gene_2319
Iso_3_956,Gene_2319
Iso_3_957,Gene_2319
Iso_3_958,Gene_2320
Iso_3_959,Gene_2320
Iso_3_960,Gene_2320
Iso_3_961,Gene_2321
Iso_3_962,Gene_2321
Iso_3_963,Gene_2321
Iso_3_964,Gene_2322
Iso_3_965,Gene_2322
Iso_3_966,Gene_2322
Iso_3_967,Gene_2323
Iso_3_968,Gene_2323
Iso_3_969,Gene_2323
Iso_3_970,Gene_2324
Iso_3_971,Gene_2324
Iso_3_972,Gene_2324
Iso_3_973,Gene_2325
Iso_3_974,Gene_2325
Iso_3_975,Gene_2325
Iso_3_976,Gene_2326
Iso_3_977,Gene_2326
Iso_3_978,Gene_2326
Iso_3_979,Gene_2327
Iso_3_980,Gene_2327
Iso_3_981,Gene_2327
Iso_3_982,Gene_2328
Iso_3_983,Gene_2328
Iso_3_984,Gene_2328
Iso_3_985,Gene_2329
Iso_3_986,Gene_2329
Iso_3_987,Gene_2329
Iso_3_988,Gene_2330
Iso_3_989,Gene_2330
Iso_3_990,Gene_2330
Iso_3_991,Gene_2331
Iso_3_992,Gene_2331
Iso_3_993,Gene_2331
Iso_3_994,Gene_2332
Iso_3_995,Gene_2332
Iso_3_996,Gene_2332
Iso_3_997,Gene_2333
Iso_3_998,Gene_2333
Iso_3_999,Gene_2333
Iso_3_1000,Gene_2334
Iso_3_1001,Gene_2334
Iso_3_1002,Gene_2334
Iso_3_1003,Gene_2335
Iso_3_1004,Gene_2335
Iso_3_1005,Gene_2335
Iso_3_1006,Gene_2336
Iso_3_1007,Gene_2336
Iso_3_1008,Gene_2336
Iso_3_1009,Gene_2337
Iso_3_1010,Gene_2337
Iso_3_1011,Gene_2337
Iso_3_1012,Gene_2338
Iso_3_1013,Gene_2338
Iso_3_1014,Gene_2338
Iso_3_1015,Gene_2339
Iso_3_1016,Gene_2339
Iso_3_1017,Gene_2339
Iso_3_1018,Gene_2340
Iso_3_1019,Gene_2340
Iso_3_1020,Gene_2340
Iso_3_1021,Gene_2341
Iso_3_1022,Gene_2341
Iso_3_1023,Gene_2341
Iso_3_1024,Gene_2342
Iso_3_1025,Gene_2342
Iso_3_1026,Gene_2342
Iso_3_1027,Gene_2343
Iso_3_1028,Gene_2343
Iso_3_1029,Gene_2343
Iso_3_1030,Gene_2344
Iso_3_1031,Gene_2344
Iso_3_1032,Gene_2344
Iso_3_1033,Gene_2345
Iso_3_1034,Gene_2345
Iso_3_1035,Gene_2345
Iso_3_1036,Gene_2346
Iso_3_1037,Gene_2346
Iso_3_1038,Gene_2346
Iso_3_1039,Gene_2347
Iso_3_1040,Gene_2347
Iso_3_1041,Gene_2347
Iso_3_1042,Gene_2348
Iso_3_1043,Gene_2348
Iso_3_1044,Gene_2348
Iso_3_1045,Gene_2349
Iso_3_1046,Gene_2349
Iso_3_1047,Gene_2349
Iso_3_1048,Gene_2350
Iso_3_1049,Gene_2350
Iso_3_1050,Gene_2350
Iso_3_1051,Gene_2351
Iso_3_1052,Gene_2351
Iso_3_1053,Gene_2351
Iso_3_1054,Gene_2352
Iso_3_1055,Gene_2352
Iso_3_1056,Gene_2352
Iso_3_1057,Gene_2353
Iso_3_1058,Gene_2353
Iso_3_1059,Gene_2353
Iso_3_1060,Gene_2354
Iso_3_1061,Gene_2354
Iso_3_1062,Gene_2354
Iso_3_1063,Gene_2355
Iso_3_1064,Gene_2355
Iso_3_1065,Gene_2355
Iso_3_1066,Gene_2356
Iso_3_1067,Gene_2356
Iso_3_1068,Gene_2356
Iso_3_1069,Gene_2357
Iso_3_1070,Gene_2357
Iso_3_1071,Gene_2357
Iso_3_1072,Gene_2358
Iso_3_1073,Gene_2358
Iso_3_1074,Gene_2358
Iso_3_1075,Gene_2359
Iso_3_1076,Gene_2359
Iso_3_1077,Gene_2359
Iso_3_1078,Gene_2360
Iso_3_1079,Gene_2360
Iso_3_1080,Gene_2360
Iso_3_1081,Gene_2361
Iso_3_1082,Gene_2361
Iso_3_1083,Gene_2361
Iso_3_1084,Gene_2362
Iso_3_1085,Gene_2362
Iso_3_1086,Gene_2362
Iso_3_1087,Gene_2363
Iso_3_1088,Gene_2363
Iso_3_1089,Gene_2363
Iso_3_1090,Gene_2364
Iso_3_1091,Gene_2364
Iso_3_1092,Gene_2364
Iso_3_1093,Gene_2365
Iso_3_1094,Gene_2365
Iso_3_1095,Gene_2365
Iso_3_1096,Gene_2366
Iso_3_1097,Gene_2366
Iso_3_1098,Gene_2366
Iso_3_1099,Gene_2367
Iso_3_1100,Gene_2367
Iso_3_1101,Gene_2367
Iso_3_1102,Gene_2368
Iso_3_1103,Gene_2368
Iso_3_1104,Gene_2368
Iso_3_1105,Gene_2369
Iso_3_1106,Gene_2369
Iso_3_1107,Gene_2369
Iso_3_1108,Gene_2370
Iso_3_1109,Gene_2370
Iso_3_1110,Gene_2370
Iso_3_1111,Gene_2371
Iso_3_1112,Gene_2371
Iso_3_1113,Gene_2371
Iso_3_1114,Gene_2372
Iso_3_1115,Gene_2372
Iso_3_1116,Gene_2372
Iso_3_1117,Gene_2373
Iso_3_1118,Gene_2373
Iso_3_1119,Gene_2373
Iso_3_1120,Gene_2374
Iso_3_1121,Gene_2374
Iso_3_1122,Gene_2374
Iso_3_1123,Gene_2375
Iso_3_1124,Gene_2375
Iso_3_1125,Gene_2375
Iso_3_1126,Gene_2376
Iso_3_1127,Gene_2376
Iso_3_1128,Gene_2376
Iso_3_1129,Gene_2377
Iso_3_1130,Gene_2377
Iso_3_1131,Gene_2377
Iso_3_1132,Gene_2378
Iso_3_1133,Gene_2378
Iso_3_1134,Gene_2378
Iso_3_1135,Gene_2379
Iso_3_1136,Gene_2379
Iso_3_1137,Gene_2379
Iso_3_1138,Gene_2380
Iso_3_1139,Gene_2380
Iso_3_1140,Gene_2380
Iso_3_1141,Gene_2381
Iso_3_1142,Gene_2381
Iso_3_1143,Gene_2381
Iso_3_1144,Gene_2382
Iso_3_1145,Gene_2382
Iso_3_1146,Gene_2382
Iso_3_1147,Gene_2383
Iso_3_1148,Gene_2383
Iso_3_1149,Gene_2383
Iso_3_1150,Gene_2384
Iso_3_1151,Gene_2384
Iso_3_1152,Gene_2384
Iso_3_1153,Gene_2385
Iso_3_1154,Gene_2385
Iso_3_1155,Gene_2385
Iso_3_1156,Gene_2386
Iso_3_1157,Gene_2386
Iso_3_1158,Gene_2386
Iso_3_1159,Gene_2387
Iso_3_1160,Gene_2387
Iso_3_1161,Gene_2387
Iso_3_1162,Gene_2388
Iso_3_1163,Gene_2388
Iso_3_1164,Gene_2388
Iso_3_1165,Gene_2389
Iso_3_1166,Gene_2389
Iso_3_1167,Gene_2389
Iso_3_1168,Gene_2390
Iso_3_1169,Gene_2390
Iso_3_1170,Gene_2390
Iso_3_1171,Gene_2391
Iso_3_1172,Gene_2391
Iso_3_1173,Gene_2391
Iso_3_1174,Gene_2392
Iso_3_1175,Gene_2392
Iso_3_1176,Gene_2392
Iso_3_1177,Gene_2393
Iso_3_1178,Gene_2393
Iso_3_1179,Gene_2393
Iso_3_1180,Gene_2394
Iso_3_1181,Gene_2394
Iso_3_1182,Gene_2394
Iso_3_1183,Gene_2395
Iso_3_1184,Gene_2395
Iso_3_1185,Gene_2395
Iso_3_1186,Gene_2396
Iso_3_1187,Gene_2396
Iso_3_1188,Gene_2396
Iso_3_1189,Gene_2397
Iso_3_1190,Gene_2397
Iso_3_1191,Gene_2397
Iso_3_1192,Gene_2398
Iso_3_1193,Gene_2398
Iso_3_1194,Gene_2398
Iso_3_1195,Gene_2399
Iso_3_1196,Gene_2399
Iso_3_1197,Gene_2399
Iso_3_1198,Gene_2400
Iso_3_1199,Gene_2400
Iso_3_1200,Gene_2400
Iso_3_1201,Gene_2401
Iso_3_1202,Gene_2401
Iso_3_1203,Gene_2401
Iso_3_1204,Gene_2402
Iso_3_1205,Gene_2402
Iso_3_1206,Gene_2402
Iso_3_1207,Gene_2403
Iso_3_1208,Gene_2403
Iso_3_1209,Gene_2403
Iso_3_1210,Gene_2404
Iso_3_1211,Gene_2404
Iso_3_1212,Gene_2404
Iso_3_1213,Gene_2405
Iso_3_1214,Gene_2405
Iso_3_1215,Gene_2405
Iso_3_1216,Gene_2406
Iso_3_1217,Gene_2406
Iso_3_1218,Gene_2406
Iso_3_1219,Gene_2407
Iso_3_1220,Gene_2407
Iso_3_1221,Gene_2407
Iso_3_1222,Gene_2408
Iso_3_1223,Gene_2408
Iso_3_1224,Gene_2408
Iso_3_1225,Gene_2409
Iso_3_1226,Gene_2409
Iso_3_1227,Gene_2409
Iso_3_1228,Gene_2410
Iso_3_1229,Gene_2410
Iso_3_1230,Gene_2410
Iso_3_1231,Gene_2411
Iso_3_1232,Gene_2411
Iso_3_1233,Gene_2411
Iso_3_1234,Gene_2412
Iso_3_1235,Gene_2412
Iso_3_1236,Gene_2412
Iso_3_1237,Gene_2413
Iso_3_1238,Gene_2413
Iso_3_1239,Gene_2413
Iso_3_1240,Gene_2414
Iso_3_1241,Gene_2414
Iso_3_1242,Gene_2414
Iso_3_1243,Gene_2415
Iso_3_1244,Gene_2415
Iso_3_1245,Gene_2415
Iso_3_1246,Gene_2416
Iso_3_1247,Gene_2416
Iso_3_1248,Gene_2416
Iso_3_1249,Gene_2417
Iso_3_1250,Gene_2417
Iso_3_1251,Gene_2417
Iso_3_1252,Gene_2418
Iso_3_1253,Gene_2418
Iso_3_1254,Gene_2418
Iso_3_1255,Gene_2419
Iso_3_1256,Gene_2419
Iso_3_1257,Gene_2419
Iso_3_1258,Gene_2420
Iso_3_1259,Gene_2420
Iso_3_1260,Gene_2420
Iso_3_1261,Gene_2421
Iso_3_1262,Gene_2421
Iso_3_1263,Gene_2421
Iso_3_1264,Gene_2422
Iso_3_1265,Gene_2422
Iso_3_1266,Gene_2422
Iso_3_1267,Gene_2423
Iso_3_1268,Gene_2423
Iso_3_1269,Gene_2423
Iso_3_1270,Gene_2424
Iso_3_1271,Gene_2424
Iso_3_1272,Gene_2424
Iso_3_1273,Gene_2425
Iso_3_1274,Gene_2425
Iso_3_1275,Gene_2425
Iso_3_1276,Gene_2426
Iso_3_1277,Gene_2426
Iso_3_1278,Gene_2426
Iso_3_1279,Gene_2427
Iso_3_1280,Gene_2427
Iso_3_1281,Gene_2427
Iso_3_1282,Gene_2428
Iso_3_1283,Gene_2428
Iso_3_1284,Gene_2428
Iso_3_1285,Gene_2429
Iso_3_1286,Gene_2429
Iso_3_1287,Gene_2429
Iso_3_1288,Gene_2430
Iso_3_1289,Gene_2430
Iso_3_1290,Gene_2430
Iso_3_1291,Gene_2431
Iso_3_1292,Gene_2431
Iso_3_1293,Gene_2431
Iso_3_1294,Gene_2432
Iso_3_1295,Gene_2432
Iso_3_1296,Gene_2432
Iso_3_1297,Gene_2433
Iso_3_1298,Gene_2433
Iso_3_1299,Gene_2433
Iso_3_1300,Gene_2434
Iso_3_1301,Gene_2434
Iso_3_1302,Gene_2434
Iso_3_1303,Gene_2435
Iso_3_1304,Gene_2435
Iso_3_1305,Gene_2435
Iso_3_1306,Gene_2436
Iso_3_1307,Gene_2436
Iso_3_1308,Gene_2436
Iso_3_1309,Gene_2437
Iso_3_1310,Gene_2437
Iso_3_1311,Gene_2437
Iso_3_1312,Gene_2438
Iso_3_1313,Gene_2438
Iso_3_1314,Gene_2438
Iso_3_1315,Gene_2439
Iso_3_1316,Gene_2439
Iso_3_1317,Gene_2439
Iso_3_1318,Gene_2440
Iso_3_1319,Gene_2440
Iso_3_1320,Gene_2440
Iso_3_1321,Gene_2441
Iso_3_1322,Gene_2441
Iso_3_1323,Gene_2441
Iso_3_1324,Gene_2442
Iso_3_1325,Gene_2442
Iso_3_1326,Gene_2442
Iso_3_1327,Gene_2443
Iso_3_1328,Gene_2443
Iso_3_1329,Gene_2443
Iso_3_1330,Gene_2444
Iso_3_1331,Gene_2444
Iso_3_1332,Gene_2444
Iso_3_1333,Gene_2445
Iso_3_1334,Gene_2445
Iso_3_1335,Gene_2445
Iso_3_1336,Gene_2446
Iso_3_1337,Gene_2446
Iso_3_1338,Gene_2446
Iso_3_1339,Gene_2447
Iso_3_1340,Gene_2447
Iso_3_1341,Gene_2447
Iso_3_1342,Gene_2448
Iso_3_1343,Gene_2448
Iso_3_1344,Gene_2448
Iso_3_1345,Gene_2449
Iso_3_1346,Gene_2449
Iso_3_1347,Gene_2449
Iso_3_1348,Gene_2450
Iso_3_1349,Gene_2450
Iso_3_1350,Gene_2450
Iso_3_1351,Gene_2451
Iso_3_1352,Gene_2451
Iso_3_1353,Gene_2451
Iso_3_1354,Gene_2452
Iso_3_1355,Gene_2452
Iso_3_1356,Gene_2452
Iso_3_1357,Gene_2453
Iso_3_1358,Gene_2453
Iso_3_1359,Gene_2453
Iso_3_1360,Gene_2454
Iso_3_1361,Gene_2454
Iso_3_1362,Gene_2454
Iso_3_1363,Gene_2455
Iso_3_1364,Gene_2455
Iso_3_1365,Gene_2455
Iso_3_1366,Gene_2456
Iso_3_1367,Gene_2456
Iso_3_1368,Gene_2456
Iso_3_1369,Gene_2457
Iso_3_1370,Gene_2457
Iso_3_1371,Gene_2457
Iso_3_1372,Gene_2458
Iso_3_1373,Gene_2458
Iso_3_1374,Gene_2458
Iso_3_1375,Gene_2459
Iso_3_1376,Gene_2459
Iso_3_1377,Gene_2459
Iso_3_1378,Gene_2460
Iso_3_1379,Gene_2460
Iso_3_1380,Gene_2460
Iso_3_1381,Gene_2461
Iso_3_1382,Gene_2461
Iso_3_1383,Gene_2461
Iso_3_1384,Gene_2462
Iso_3_1385,Gene_2462
Iso_3_1386,Gene_2462
Iso_3_1387,Gene_2463
Iso_3_1388,Gene_2463
Iso_3_1389,Gene_2463
Iso_3_1390,Gene_2464
Iso_3_1391,Gene_2464
Iso_3_1392,Gene_2464
Iso_3_1393,Gene_2465
Iso_3_1394,Gene_2465
Iso_3_1395,Gene_2465
Iso_3_1396,Gene_2466
Iso_3_1397,Gene_2466
Iso_3_1398,Gene_2466
Iso_3_1399,Gene_2467
Iso_3_1400,Gene_2467
Iso_3_1401,Gene_2467
Iso_3_1402,Gene_2468
Iso_3_1403,Gene_2468
Iso_3_1404,Gene_2468
Iso_3_1405,Gene_2469
Iso_3_1406,Gene_2469
Iso_3_1407,Gene_2469
Iso_3_1408,Gene_2470
Iso_3_1409,Gene_2470
Iso_3_1410,Gene_2470
Iso_3_1411,Gene_2471
Iso_3_1412,Gene_2471
Iso_3_1413,Gene_2471
Iso_3_1414,Gene_2472
Iso_3_1415,Gene_2472
Iso_3_1416,Gene_2472
Iso_3_1417,Gene_2473
Iso_3_1418,Gene_2473
Iso_3_1419,Gene_2473
Iso_3_1420,Gene_2474
Iso_3_1421,Gene_2474
Iso_3_1422,Gene_2474
Iso_3_1423,Gene_2475
Iso_3_1424,Gene_2475
Iso_3_1425,Gene_2475
Iso_3_1426,Gene_2476
Iso_3_1427,Gene_2476
Iso_3_1428,Gene_2476
Iso_3_1429,Gene_2477
Iso_3_1430,Gene_2477
Iso_3_1431,Gene_2477
Iso_3_1432,Gene_2478
Iso_3_1433,Gene_2478
Iso_3_1434,Gene_2478
Iso_3_1435,Gene_2479
Iso_3_1436,Gene_2479
Iso_3_1437,Gene_2479
Iso_3_1438,Gene_2480
Iso_3_1439,Gene_2480
Iso_3_1440,Gene_2480
Iso_3_1441,Gene_2481
Iso_3_1442,Gene_2481
Iso_3_1443,Gene_2481
Iso_3_1444,Gene_2482
Iso_3_1445,Gene_2482
Iso_3_1446,Gene_2482
Iso_3_1447,Gene_2483
Iso_3_1448,Gene_2483
Iso_3_1449,Gene_2483
Iso_3_1450,Gene_2484
Iso_3_1451,Gene_2484
Iso_3_1452,Gene_2484
Iso_3_1453,Gene_2485
Iso_3_1454,Gene_2485
Iso_3_1455,Gene_2485
Iso_3_1456,Gene_2486
Iso_3_1457,Gene_2486
Iso_3_1458,Gene_2486
Iso_3_1459,Gene_2487
Iso_3_1460,Gene_2487
Iso_3_1461,Gene_2487
Iso_3_1462,Gene_2488
Iso_3_1463,Gene_2488
Iso_3_1464,Gene_2488
Iso_3_1465,Gene_2489
Iso_3_1466,Gene_2489
Iso_3_1467,Gene_2489
Iso_3_1468,Gene_2490
Iso_3_1469,Gene_2490
Iso_3_1470,Gene_2490
Iso_3_1471,Gene_2491
Iso_3_1472,Gene_2491
Iso_3_1473,Gene_2491
Iso_3_1474,Gene_2492
Iso_3_1475,Gene_2492
Iso_3_1476,Gene_2492
Iso_3_1477,Gene_2493
Iso_3_1478,Gene_2493
Iso_3_1479,Gene_2493
Iso_3_1480,Gene_2494
Iso_3_1481,Gene_2494
Iso_3_1482,Gene_2494
Iso_3_1483,Gene_2495
Iso_3_1484,Gene_2495
Iso_3_1485,Gene_2495
Iso_3_1486,Gene_2496
Iso_3_1487,Gene_2496
Iso_3_1488,Gene_2496
Iso_3_1489,Gene_2497
Iso_3_1490,Gene_2497
Iso_3_1491,Gene_2497
Iso_3_1492,Gene_2498
Iso_3_1493,Gene_2498
Iso_3_1494,Gene_2498
Iso_3_1495,Gene_2499
Iso_3_1496,Gene_2499
Iso_3_1497,Gene_2499
Iso_3_1498,Gene_2500
Iso_3_1499,Gene_2500
Iso_3_1500,Gene_2500
Iso_3_1501,Gene_2501
Iso_3_1502,Gene_2501
Iso_3_1503,Gene_2501
Iso_3_1504,Gene_2502
Iso_3_1505,Gene_2502
Iso_3_1506,Gene_2502
Iso_3_1507,Gene_2503
Iso_3_1508,Gene_2503
Iso_3_1509,Gene_2503
Iso_3_1510,Gene_2504
Iso_3_1511,Gene_2504
Iso_3_1512,Gene_2504
Iso_3_1513,Gene_2505
Iso_3_1514,Gene_2505
Iso_3_1515,Gene_2505
Iso_3_1516,Gene_2506
Iso_3_1517,Gene_2506
Iso_3_1518,Gene_2506
Iso_3_1519,Gene_2507
Iso_3_1520,Gene_2507
Iso_3_1521,Gene_2507
Iso_3_1522,Gene_2508
Iso_3_1523,Gene_2508
Iso_3_1524,Gene_2508
Iso_3_1525,Gene_2509
Iso_3_1526,Gene_2509
Iso_3_1527,Gene_2509
Iso_3_1528,Gene_2510
Iso_3_1529,Gene_2510
Iso_3_1530,Gene_2510
Iso_3_1531,Gene_2511
Iso_3_1532,Gene_2511
Iso_3_1533,Gene_2511
Iso_3_1534,Gene_2512
Iso_3_1535,Gene_2512
Iso_3_1536,Gene_2512
Iso_3_1537,Gene_2513
Iso_3_1538,Gene_2513
Iso_3_1539,Gene_2513
Iso_3_1540,Gene_2514
Iso_3_1541,Gene_2514
Iso_3_1542,Gene_2514
Iso_3_1543,Gene_2515
Iso_3_1544,Gene_2515
Iso_3_1545,Gene_2515
Iso_3_1546,Gene_2516
Iso_3_1547,Gene_2516
Iso_3_1548,Gene_2516
Iso_3_1549,Gene_2517
Iso_3_1550,Gene_2517
Iso_3_1551,Gene_2517
Iso_3_1552,Gene_2518
Iso_3_1553,Gene_2518
Iso_3_1554,Gene_2518
Iso_3_1555,Gene_2519
Iso_3_1556,Gene_2519
Iso_3_1557,Gene_2519
Iso_3_1558,Gene_2520
Iso_3_1559,Gene_2520
Iso_3_1560,Gene_2520
Iso_3_1561,Gene_2521
Iso_3_1562,Gene_2521
Iso_3_1563,Gene_2521
Iso_3_1564,Gene_2522
Iso_3_1565,Gene_2522
Iso_3_1566,Gene_2522
Iso_3_1567,Gene_2523
Iso_3_1568,Gene_2523
Iso_3_1569,Gene_2523
Iso_3_1570,Gene_2524
Iso_3_1571,Gene_2524
Iso_3_1572,Gene_2524
Iso_3_1573,Gene_2525
Iso_3_1574,Gene_2525
Iso_3_1575,Gene_2525
Iso_3_1576,Gene_2526
Iso_3_1577,Gene_2526
Iso_3_1578,Gene_2526
Iso_3_1579,Gene_2527
Iso_3_1580,Gene_2527
Iso_3_1581,Gene_2527
Iso_3_1582,Gene_2528
Iso_3_1583,Gene_2528
Iso_3_1584,Gene_2528
Iso_3_1585,Gene_2529
Iso_3_1586,Gene_2529
Iso_3_1587,Gene_2529
Iso_3_1588,Gene_2530
Iso_3_1589,Gene_2530
Iso_3_1590,Gene_2530
Iso_3_1591,Gene_2531
Iso_3_1592,Gene_2531
Iso_3_1593,Gene_2531
Iso_3_1594,Gene_2532
Iso_3_1595,Gene_2532
Iso_3_1596,Gene_2532
Iso_3_1597,Gene_2533
Iso_3_1598,Gene_2533
Iso_3_1599,Gene_2533
Iso_3_1600,Gene_2534
Iso_3_1601,Gene_2534
Iso_3_1602,Gene_2534
Iso_3_1603,Gene_2535
Iso_3_1604,Gene_2535
Iso_3_1605,Gene_2535
Iso_3_1606,Gene_2536
Iso_3_1607,Gene_2536
Iso_3_1608,Gene_2536
Iso_3_1609,Gene_2537
Iso_3_1610,Gene_2537
Iso_3_1611,Gene_2537
Iso_3_1612,Gene_2538
Iso_3_1613,Gene_2538
Iso_3_1614,Gene_2538
Iso_3_1615,Gene_2539
Iso_3_1616,Gene_2539
Iso_3_1617,Gene_2539
Iso_3_1618,Gene_2540
Iso_3_1619,Gene_2540
